RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
Dawin_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_2	2	False	(255, 255, 255, 255)	white	w_hand64.mp4	claw	11_2	30.3	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	Dawin_2.edf	RIGHT	bg_code	62500.00	3258.50	705	5762	0.3952	false	.	2460	2	.	.	2	1010	0	200.70	488.50	1	2460	3469	0.1111	1	200.70	-593.70	1010	12.94	-150.61	1009	1	944	0.2222	2	0	0	0	0	.	4	.	lower_IA_large	3302	2	11452	143.00	494.50	3302	14753	0.1111	1	143.00	-163.80	11452	3.08	-112.06	11451	7	11413	0	0	0	3376.00	3141.00	.	0	0	0	0	0	0	5990	250	2	3302	2	11452	143.00	494.50	3302	14753	0.1111	1	143.00	-163.80	11452	5762	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 3, 0, 4, 0]	true	2289646	1	video_IP	true	2274469	Fixations	14579.00	9	2	Trial: 2	2274362	2
Dawin_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_3	1	False	(255, 255, 255, 255)	white	w_mouse64.mp4	hand	11_3	30.3	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	Dawin_3.edf	RIGHT	bg_code	62500.00	3781.50	300	1773	0.1250	false	.	475	8	.	[4]	4	9221	1	215.20	266.40	0	1773	11020	0.1667	2	215.20	-226.50	9221	3.00	99.71	9220	7	9173	0.1667	2	1	0	1298	0	.	3	.	upper_IA_large	1298	1	9723	238.90	203.40	1773	11020	0.1667	2	215.20	-226.50	9221	1.39	62.99	9722	8	9696	0	0	0	4033.00	3530.00	.	0	0	0	0	0	0	1773	250	1	1298	1	9723	238.90	203.40	.	.	.	.	.	.	.	1773	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 3, 0, 4]	true	12842613	1	video_IP	true	12827439	Fixations	14182.00	12	2	Trial: 1	12827309	2
Dawin_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_3	1	False	(255, 255, 255, 255)	white	w_mouse64.mp4	hand	11_3	30.3	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	Dawin_3.edf	RIGHT	bg_code	62500.00	3891.00	705	2353	0.1659	false	.	748	3	.	.	2	2137	0	202.90	563.80	1	748	2884	0.0833	1	202.90	-282.80	2137	7.68	-106.53	2136	2	2082	0.1667	2	0	0	0	0	.	4	.	lower_IA_large	1605	2	13699	195.40	544.30	1605	15304	0.0833	1	195.40	-322.00	13699	8.68	-112.50	13698	11	13644	0	0	0	4169.00	3613.00	.	0	0	0	0	0	0	4126	250	2	1605	2	13699	195.40	544.30	1605	15304	0.0833	1	195.40	-322.00	13699	2353	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 3, 0, 4]	true	12842613	1	video_IP	true	12827439	Fixations	14182.00	12	2	Trial: 1	12827309	2
Dawin_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_3	2	False	(255, 255, 255, 255)	white	w_mouse64.mp4	hand	11_3	30.3	3	frog	up	2	hu_reach_up_b_blue.mp4	15160	Dawin_3.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 4, 0]	true	12862634	1	video_IP	true	12847452	Fixations	14343.00	11	2	Trial: 2	12846723	1
Dawin_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_3	2	False	(255, 255, 255, 255)	white	w_mouse64.mp4	hand	11_3	30.3	3	frog	up	2	hu_reach_up_b_blue.mp4	15160	Dawin_3.edf	RIGHT	bg_code	62500.00	3800.50	705	1304	0.0909	false	.	803	3	.	.	2	3525	0	179.20	504.90	1	803	4327	0.0909	1	179.20	-286.00	3525	4.71	-128.42	3524	2	3477	0.1818	2	0	0	0	0	.	4	.	lower_IA_large	501	2	11807	217.10	513.00	501	12307	0.0909	1	217.10	-217.30	11807	1.60	-93.32	11806	8	11781	0	0	0	4051.00	3550.00	.	0	0	0	0	0	0	1304	250	2	501	2	11807	217.10	513.00	501	12307	0.0909	1	217.10	-217.30	11807	1304	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 4, 0]	true	12862634	1	video_IP	true	12847452	Fixations	14343.00	11	2	Trial: 2	12846723	1
Dawin_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	hand	11_4	30.3	4	frog	up	3	hu_reach_up_b_blue.mp4	15160	Dawin_4.edf	RIGHT	bg_code	62500.00	2925.00	300	1191	0.0845	false	.	1191	7	.	.	2	8923	0	210.30	245.80	1	1191	10113	0.0714	1	210.30	-347.60	8923	0.96	176.56	8922	6	8913	0.0714	1	0	1	0	1289	.	3	.	upper_IA_large	1191	1	8923	210.30	245.80	1191	10113	0.0714	1	210.30	-347.60	8923	0.96	176.56	8922	6	8913	0	1	1	2925.00	2925.00	.	0	0	0	0	0	0	1191	250	1	.	.	.	.	.	.	.	.	.	.	.	.	1191	0	1289	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 4, 0, 4, 0]	true	1293302	1	video_IP	true	1278128	Fixations	14089.00	14	2	Trial: 1	1277998	2
Dawin_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	hand	11_4	30.3	4	frog	up	3	hu_reach_up_b_blue.mp4	15160	Dawin_4.edf	RIGHT	bg_code	62500.00	3510.00	705	2307	0.1637	false	.	1289	8	3	[3]	3	10167	1	201.00	460.70	1	1289	11455	0.0714	1	201.00	-210.30	10167	7.08	-99.09	10166	7	10114	0.1429	2	0	0	0	0	.	4	.	lower_IA_large	1018	2	13306	145.60	506.20	1018	14323	0.0714	1	145.60	-186.60	13306	2.16	-123.21	13305	12	13280	0	1	1	3530.00	3490.00	.	0	0	0	0	0	0	2307	250	2	1018	2	13306	145.60	506.20	1018	14323	0.0714	1	145.60	-186.60	13306	2307	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 4, 0, 4, 0]	true	1293302	1	video_IP	true	1278128	Fixations	14089.00	14	2	Trial: 1	1277998	2
Dawin_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	hand	11_4	30.3	4	frog	up	4	hu_reach_up_b_blue.mp4	15160	Dawin_4.edf	RIGHT	bg_code	62500.00	3536.00	300	765	0.0535	false	.	765	8	.	.	2	9645	0	192.90	264.40	1	765	10409	0.1000	1	192.90	-146.90	9645	1.02	65.50	9644	7	9630	0.1000	1	0	0	0	0	.	3	.	upper_IA_large	765	1	9645	192.90	264.40	765	10409	0.1000	1	192.90	-146.90	9645	1.02	65.50	9644	7	9630	0	1	1	3536.00	3536.00	.	0	0	0	0	0	0	765	250	1	.	.	.	.	.	.	.	.	.	.	.	.	765	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0]	true	1313001	1	video_IP	true	1297819	Fixations	14306.00	10	2	Trial: 2	1297359	1
Dawin_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Dawin_4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	hand	11_4	30.3	4	frog	up	4	hu_reach_up_b_blue.mp4	15160	Dawin_4.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0]	true	1313001	1	video_IP	true	1297819	Fixations	14306.00	10	2	Trial: 2	1297359	1
George_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	1	False	(255, 255, 255, 255)	white	w_fly64.mp4	claw	04_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	George_1.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0]	true	1384446	1	video_IP	true	1369284	Fixations	13582.00	20	2	Trial: 1	1369165	1
George_1	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	1	False	(255, 255, 255, 255)	white	w_fly64.mp4	claw	04_1	30.3	1	frog	up	1	cr_reach_up_b_blue.mp4	15160	George_1.edf	RIGHT	bg_code	62500.00	5388.33	705	1981	0.1459	false	.	138	3	.	.	2	1175	0	142.80	608.00	1	1981	3246	0.1500	3	142.80	-271.20	1175	6.32	-120.05	1174	2	1121	0.1500	3	0	2	0	1843	.	4	.	lower_IA_large	64	1	3183	172.70	463.30	1981	3246	0.1500	3	142.80	-271.20	1175	0.48	85.97	3182	4	3117	0	0	0	6185.00	4642.00	.	0	0	0	0	0	0	1981	250	1	1779	1	1338	157.20	477.40	.	.	.	.	.	.	.	1981	0	.	.	64	1	3183	172.70	463.30	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0]	true	1384446	1	video_IP	true	1369284	Fixations	13582.00	20	2	Trial: 1	1369165	1
George_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	claw	04_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	George_1.edf	RIGHT	bg_code	62500.00	5905.00	300	782	0.0554	false	.	782	14	.	.	2	9337	0	119.60	286.40	1	782	10118	0.0625	1	119.60	-210.10	9337	2.24	136.68	9336	13	9305	0.0625	1	0	0	0	0	.	3	.	upper_IA_large	782	1	9337	119.60	286.40	782	10118	0.0625	1	119.60	-210.10	9337	2.24	136.68	9336	13	9305	0	1	1	5905.00	5905.00	.	0	0	0	0	0	0	782	250	1	.	.	.	.	.	.	.	.	.	.	.	.	782	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 3, 0]	true	1404830	1	video_IP	true	1389645	Fixations	14104.00	16	2	Trial: 2	1389537	1
George_1	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	claw	04_1	30.3	1	frog	up	2	cr_reach_up_b_blue.mp4	15160	George_1.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 3, 0]	true	1404830	1	video_IP	true	1389645	Fixations	14104.00	16	2	Trial: 2	1389537	1
George_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	04_2	12	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	George_2.edf	RIGHT	bg_code	62500.00	4668.00	300	1068	0.0766	false	.	464	12	.	[4]	4	6654	1	78.90	198.60	0	464	7117	0.0455	1	78.90	-226.40	6654	6.86	120.82	6653	11	6594	0.1364	3	1	1	214	254	.	3	.	upper_IA_large	214	2	8042	188.30	289.90	604	8255	0.0909	2	213.80	-168.90	7601	5.01	-98.79	8041	14	7991	0	0	0	4930.00	4408.00	.	0	0	0	0	0	0	1068	250	2	390	2	7601	213.80	131.80	604	8255	0.0909	2	213.80	-168.90	7601	1068	1	.	.	214	2	8042	188.30	289.90	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 3, 0, 3, 4, 0]	true	1609891	1	video_IP	true	1594734	Fixations	13944.00	22	2	Trial: 1	1594352	2
George_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	04_2	12	2	frog	up	3	cr_reach_up_b_blue.mp4	15160	George_2.edf	RIGHT	bg_code	62500.00	4578.50	705	906	0.0650	false	.	652	2	.	.	2	697	0	211.00	503.20	1	652	1348	0.0455	1	211.00	-447.90	697	9.44	-138.38	696	1	625	0.0909	2	0	0	0	0	.	4	.	lower_IA_large	254	2	8317	217.40	461.60	254	8570	0.0455	1	217.40	-188.30	8317	6.09	-82.89	8316	15	8256	0	0	0	5040.00	4117.00	.	0	0	0	0	0	0	1974	250	2	254	2	8317	217.40	461.60	254	8570	0.0455	1	217.40	-188.30	8317	906	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 3, 0, 3, 4, 0]	true	1609891	1	video_IP	true	1594734	Fixations	13944.00	22	2	Trial: 1	1594352	2
George_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	04_2	12	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	George_2.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	1630291	1	video_IP	true	1615114	Fixations	14536.00	11	2	Trial: 2	1613639	0
George_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_2	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	04_2	12	2	frog	up	4	cr_reach_up_b_blue.mp4	15160	George_2.edf	RIGHT	bg_code	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	1630291	1	video_IP	true	1615114	Fixations	14536.00	11	2	Trial: 2	1613639	0
George_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0]	true	18178328	1	video_IP	true	18163156	Fixations	14204.00	15	2	Trial: 1	18157865	1
George_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	1	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	5359.00	705	415	0.0292	false	.	415	6	.	.	2	7625	0	197.90	502.60	1	415	8039	0.0667	1	197.90	-312.40	7625	9.33	-111.05	7624	5	7561	0.0667	1	0	0	0	0	.	4	.	lower_IA_large	415	1	7625	197.90	502.60	415	8039	0.0667	1	197.90	-312.40	7625	9.33	-111.05	7624	5	7561	0	0	0	5359.00	5359.00	.	0	0	0	0	0	0	415	250	1	.	.	.	.	.	.	.	.	.	.	.	.	415	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0]	true	18178328	1	video_IP	true	18163156	Fixations	14204.00	15	2	Trial: 1	18157865	1
George_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	2	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0]	true	18300083	1	video_IP	true	18284907	Fixations	14417.00	11	2	Trial: 2	18284789	1
George_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_3	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	hand	04_3	12	3	frog	up	2	hu_reach_up_b_blue.mp4	15160	George_3.edf	RIGHT	bg_code	62500.00	4821.00	705	516	0.0358	false	.	516	7	.	.	2	2834	0	208.10	499.90	1	516	3349	0.0909	1	208.10	-278.30	2834	4.36	-111.42	2833	6	2783	0.0909	1	0	0	0	0	.	4	.	lower_IA_large	516	1	2834	208.10	499.90	516	3349	0.0909	1	208.10	-278.30	2834	4.36	-111.42	2833	6	2783	0	0	0	4821.00	4821.00	.	0	0	0	0	0	0	516	250	1	.	.	.	.	.	.	.	.	.	.	.	.	516	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0]	true	18300083	1	video_IP	true	18284907	Fixations	14417.00	11	2	Trial: 2	18284789	1
George_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	3	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	5203.00	300	2125	0.1527	false	.	2032	15	.	[4]	6	8481	1	211.10	289.30	0	2032	10512	0.0526	1	211.10	-262.60	8481	13.42	95.41	8480	14	8413	0.1053	2	0	0	0	0	.	3	.	upper_IA_large	93	2	15391	147.30	280.80	93	15484	0.0526	1	147.30	-403.00	15391	6.80	-176.62	15390	18	15326	0	0	0	5576.00	4830.00	.	0	0	0	0	0	0	2125	250	2	93	2	15391	147.30	280.80	93	15484	0.0526	1	147.30	-403.00	15391	2125	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0, 4, 0, 4, 0, 3, 0, 3]	true	4097281	1	video_IP	true	4082106	Fixations	13913.00	19	2	Trial: 1	4081797	2
George_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	George_4	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	04_4	30.3	4	frog	up	3	hu_reach_up_b_blue.mp4	15160	George_4.edf	RIGHT	bg_code	62500.00	4182.00	705	780	0.0561	false	.	489	4	.	.	2	1685	0	187.80	510.90	1	489	2173	0.0526	1	187.80	-328.00	1685	7.05	-116.41	1684	3	1638	0.1053	2	0	0	0	0	.	4	.	lower_IA_large	291	2	4942	182.50	479.00	291	5232	0.0526	1	182.50	-191.40	4942	3.14	-101.43	4941	7	4894	0	0	0	4540.00	3824.00	.	0	0	0	0	0	0	2905	250	2	291	2	4942	182.50	479.00	291	5232	0.0526	1	182.50	-191.40	4942	780	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0, 4, 0, 4, 0, 3, 0, 3]	true	4097281	1	video_IP	true	4082106	Fixations	13913.00	19	2	Trial: 1	4081797	2
