RECORDING_SESSION_LABEL	TRIAL_INDEX	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session	target	target_location	trial_within_block	video_file	video_latency	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_6	IA_FSA_COUNT_7	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_6	IA_FSA_DURATION_7	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT
Melody_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Melody_4	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	08_4	12	4	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Melody_4.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9736	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11959	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[3]	true	563616	2	video_IP_end	true	560413	Fixations	3190.00	1	4	Trial: 1	548345	1
Melody_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Melody_4	1	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	08_4	12	4	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Melody_4.edf	RIGHT	condition: target_location	144927.81	.	517	0	0.0000	true	3205	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	7	10	test_claw	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	686	0	0	.	.	.	.	.	.	.	.	.	.	1022	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-1742	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[3]	true	563616	2	video_IP_end	true	560413	Fixations	3190.00	1	4	Trial: 1	548345	1
Melody_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Melody_4	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	08_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Melody_4.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7]	true	598861	2	video_IP_end	true	595656	Fixations	3205.00	1	4	Trial: 2	569139	1
Melody_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Melody_4	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	08_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Melody_4.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7]	true	598861	2	video_IP_end	true	595656	Fixations	3205.00	1	4	Trial: 2	569139	1
Melody_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Melody_4	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	08_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Melody_4.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9744	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11967	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7]	true	598861	2	video_IP_end	true	595656	Fixations	3205.00	1	4	Trial: 2	569139	1
Melody_4	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Melody_4	2	False	(255, 255, 255, 255)	white	w_calibug32px.mp4	claw	08_4	12	4	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Melody_4.edf	RIGHT	condition: target_location	144927.81	2709.00	517	3198	0.9978	true	3197	3198	1	.	.	1	26517	0	638.30	260.10	1	3198	29714	1.0000	1	418.30	.	26517	.	.	.	.	.	1.0000	1	0	0	.	0	0	0	0	.	0	0	.	7	10	test_claw	3198	1	26517	638.30	260.10	3198	29714	1.0000	1	418.30	.	26517	.	.	.	.	.	686	0	0	2709.00	2709.00	.	0	0	0	0	0	0	3205	1022	1	.	.	.	.	.	.	.	.	.	.	.	.	3205	0	.	-1750	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7]	true	598861	2	video_IP_end	true	595656	Fixations	3205.00	1	4	Trial: 2	569139	1
Timo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[7, 0, 7]	true	1104836	2	video_IP_end	true	1101632	Fixations	2879.00	6	4	Trial: 1	1088796	1
Timo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[7, 0, 7]	true	1104836	2	video_IP_end	true	1101632	Fixations	2879.00	6	4	Trial: 1	1088796	1
Timo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9750	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11973	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[7, 0, 7]	true	1104836	2	video_IP_end	true	1101632	Fixations	2879.00	6	4	Trial: 1	1088796	1
Timo_2	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	3	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	144927.81	4405.40	517	1913	0.6645	true	3191	137	1	.	.	1	12887	0	483.20	367.50	1	1224	14185	0.6667	4	263.20	.	12887	5.43	25.67	12886	.	12834	0.8333	5	0	0	.	0	3	0	0	.	0	1087	.	7	10	test_claw	689	2	15339	527.10	359.10	689	16027	0.1667	1	307.10	-326.10	15339	14.19	162.17	15338	6	15251	686	0	0	4821.00	4054.00	.	0	0	0	0	0	0	1925	1022	2	335	1	13060	348.50	304.70	689	16027	0.1667	1	307.10	-326.10	15339	1925	0	.	-1756	447	1	13415	393.60	310.90	.	.	.	.	.	.	.	257	RECTANGLE	[7, 0, 7]	true	1104836	2	video_IP_end	true	1101632	Fixations	2879.00	6	4	Trial: 1	1088796	1
Timo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[0]	true	1124678	2	video_IP_end	true	1121474	Fixations	3204.00	1	4	Trial: 2	1108232	0
Timo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[0]	true	1124678	2	video_IP_end	true	1121474	Fixations	3204.00	1	4	Trial: 2	1108232	0
Timo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	184863.10	.	502	0	0.0000	true	-9733	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	6	24	claw_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	595	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11956	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[0]	true	1124678	2	video_IP_end	true	1121474	Fixations	3204.00	1	4	Trial: 2	1108232	0
Timo_2	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_2	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	claw	07_2	30.3	2	duck	down	4	cr_reach_dw_b_blue.mp4	15160	Timo_2.edf	RIGHT	condition: target_location	144927.81	.	517	0	0.0000	true	3208	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	0	.	0	0	.	7	10	test_claw	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	686	0	0	.	.	.	.	.	.	.	.	.	.	1022	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-1739	.	.	.	.	.	.	.	.	.	.	.	.	257	RECTANGLE	[0]	true	1124678	2	video_IP_end	true	1121474	Fixations	3204.00	1	4	Trial: 2	1108232	0
Timo_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	1	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[6]	true	1446939	2	video_IP_end	true	1443729	Fixations	3111.00	2	4	Trial: 1	1431659	1
Timo_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	1	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[6]	true	1446939	2	video_IP_end	true	1443729	Fixations	3111.00	2	4	Trial: 1	1431659	1
Timo_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	1	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	199798.45	.	495	0	0.0000	true	-9751	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	5	20	hand_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	591	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11962	.	.	.	.	.	.	.	.	.	.	.	.	250	RECTANGLE	[6]	true	1446939	2	video_IP_end	true	1443729	Fixations	3111.00	2	4	Trial: 1	1431659	1
Timo_3	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	1	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	1	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	161560.40	2917.50	501	3110	0.9997	true	3208	804	1	.	.	1	12070	0	418.10	438.60	1	3110	15278	1.0000	2	276.29	.	12070	.	.	.	.	.	1.0000	2	0	0	0	1	.	0	0	0	2307	.	.	6	20	test_hand	2306	1	12973	882.60	509.10	3110	15278	1.0000	2	276.29	.	12070	13.55	-11.54	12972	1	12874	625	0	0	3166.00	2669.00	.	0	0	0	0	0	0	3111	1024	1	2306	1	12973	882.60	509.10	.	.	.	.	.	.	.	3111	0	.	-1734	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[6]	true	1446939	2	video_IP_end	true	1443729	Fixations	3111.00	2	4	Trial: 1	1431659	1
Timo_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	2	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[6]	true	1466639	2	video_IP_end	true	1463461	Fixations	3178.00	1	4	Trial: 2	1451216	1
Timo_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	2	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[6]	true	1466639	2	video_IP_end	true	1463461	Fixations	3178.00	1	4	Trial: 2	1451216	1
Timo_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	2	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	199798.45	.	495	0	0.0000	true	-9772	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	5	20	hand_down	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	591	0	0	.	.	.	.	.	.	.	.	.	.	1023	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	-11983	.	.	.	.	.	.	.	.	.	.	.	.	250	RECTANGLE	[6]	true	1466639	2	video_IP_end	true	1463461	Fixations	3178.00	1	4	Trial: 2	1451216	1
Timo_3	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_3	2	False	(255, 255, 255, 255)	white	w_minion32.mp4	hand	07_3	30.3	3	duck	down	2	hu_reach_dw_b_blue.mp4	15160	Timo_3.edf	RIGHT	condition: target_location	161560.40	3839.00	501	3179	1.0003	true	3187	3179	1	.	.	1	12245	0	374.10	403.00	1	3179	15423	1.0000	1	232.29	.	12245	.	.	.	.	.	1.0000	1	0	0	0	0	.	0	0	0	0	.	.	6	20	test_hand	3179	1	12245	374.10	403.00	3179	15423	1.0000	1	232.29	.	12245	.	.	.	.	.	625	0	0	3839.00	3839.00	.	0	0	0	0	0	0	3178	1024	1	.	.	.	.	.	.	.	.	.	.	.	.	3178	0	.	-1755	.	.	.	.	.	.	.	.	.	.	.	.	248	RECTANGLE	[6]	true	1466639	2	video_IP_end	true	1463461	Fixations	3178.00	1	4	Trial: 2	1451216	1
Timo_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_4	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	07_4	12	4	duck	down	3	hu_reach_dw_b_blue.mp4	15160	Timo_4.edf	RIGHT	condition: target_location	62500.00	.	300	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	3	.	upper_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	50	RECTANGLE	[6]	true	930419	2	video_IP_end	true	927209	Fixations	3210.00	1	4	Trial: 1	915125	1
Timo_4	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Timo_4	1	False	(255, 255, 255, 255)	white	w_cuckoo32.mp4	hand	07_4	12	4	duck	down	3	hu_reach_dw_b_blue.mp4	15160	Timo_4.edf	RIGHT	condition: target_location	62500.00	.	705	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	0	0	0	0	.	.	4	.	lower_IA_large	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	.	.	.	.	.	.	.	250	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	455	RECTANGLE	[6]	true	930419	2	video_IP_end	true	927209	Fixations	3210.00	1	4	Trial: 1	915125	1
